181	222	708	1
182	44	350	1
183	505	359	1
184	115	806	1
185	0	661	1
186	452	914	1
187	7	332	1
188	884	117	1
189	734	46	1
190	67	60	1
191	203	609	1
192	257	713	1
193	823	518	1
194	528	645	1
195	601	609	1
196	660	557	1
197	0	861	1
198	109	599	1
199	983	775	1
200	418	444	1
201	350	17	1
202	984	955	1
203	114	965	1
204	305	941	1
205	206	285	1
206	655	900	1
207	394	251	1
208	283	711	1
209	83	510	1
210	294	302	1
211	361	293	1
212	9	407	1
213	346	44	1
214	890	745	1
215	304	187	1
216	634	112	1
217	469	48	1
218	869	526	1
219	548	857	1
220	570	121	1
221	123	234	1
222	58	227	1
223	555	890	1
224	136	411	1
225	130	87	1
226	330	4	1
227	576	967	1
228	767	913	1
229	503	566	1
230	905	288	1
231	967	260	1
232	991	817	1
233	517	108	1
234	586	467	1
235	139	934	1
236	289	118	1
237	956	983	1
238	586	268	1
239	215	981	1
240	640	486	1
241	111	452	1
242	20	167	1
243	86	151	1
244	904	613	1
245	156	407	1
246	425	538	1
247	745	555	1
248	661	944	1
249	973	177	1
250	571	203	1
251	399	697	1
252	171	769	1
253	32	582	1
254	419	569	1
255	14	534	1
256	1000	288	1
257	385	8	1
258	852	707	1
259	629	570	1
260	157	875	1
261	297	209	1
262	660	985	1
263	316	240	1
264	631	87	1
265	286	693	1
266	461	143	1
267	122	620	1
268	104	58	1
269	671	452	1
270	522	544	1
271	678	359	1
272	915	590	1
273	207	638	1
274	743	762	1
275	597	690	1
276	476	683	1
277	54	699	1
278	804	311	1
279	574	278	1
280	601	93	1
281	172	163	1
282	490	967	1
283	746	878	1
284	538	150	1
285	235	54	1
286	850	841	1
287	939	844	1
288	68	524	1
289	164	47	1
290	332	182	1
291	821	103	1
292	636	86	1
293	563	197	1
294	133	426	1
295	674	882	1
296	174	793	1
297	104	908	1
298	957	298	1
299	680	691	1
300	533	48	1
301	943	747	1
302	982	709	1
303	798	233	1
304	512	668	1
305	979	780	1
306	651	43	1
307	450	697	1
308	236	64	1
309	693	694	1
310	792	903	1
311	545	395	1
312	863	789	1
313	17	968	1
314	15	776	1
315	92	279	1
316	728	150	1
317	77	406	1
318	453	91	1
319	679	162	1
320	167	266	1
321	682	191	1
322	861	497	1
323	280	607	1
324	249	339	1
325	36	470	1
326	906	803	1
327	998	637	1
328	696	718	1
329	827	602	1
330	447	829	1
331	837	979	1
332	70	148	1
333	713	617	1
334	936	57	1
335	314	812	1
336	219	421	1
337	85	764	1
338	804	79	1
339	600	467	1
340	1	1	1
341	102	416	1
342	71	606	1
343	936	382	1
344	997	516	1
345	290	85	1
346	964	852	1
347	699	117	1
348	381	4	1
349	582	20	1
350	959	691	1
351	205	631	1
352	516	372	1
353	472	695	1
354	997	382	1
355	778	947	1
356	796	246	1
357	572	978	1
358	336	933	1
359	792	609	1
360	735	699	1
361	443	833	1
362	415	859	1
363	308	791	1
364	534	525	1
365	973	701	1
366	59	129	1
367	235	106	1
368	545	449	1
369	364	117	1
370	428	882	1
371	478	761	1
372	189	700	1
373	512	258	1
374	701	887	1
375	900	971	1
376	442	57	1
377	352	297	1
378	495	668	1
379	732	969	1
380	472	439	1
381	188	553	1
382	422	841	1
383	370	490	1
384	323	638	1
385	534	900	1
386	828	988	1
387	452	188	1
388	657	375	1
389	235	915	1
390	431	198	1
391	810	886	1
392	764	978	1
393	793	539	1
394	990	962	1
395	871	666	1
396	776	775	1
397	277	996	1
398	932	532	1
399	936	287	1
400	369	862	1
401	213	499	1
402	929	228	1
403	603	34	1
404	834	960	1
405	43	192	1
406	494	982	1
407	877	423	1
408	738	76	1
409	687	661	1
410	996	956	1
411	739	218	1
412	452	955	1
413	576	532	1
414	775	255	1
415	448	730	1
416	886	570	1
417	394	795	1
418	303	80	1
419	886	183	1
420	656	601	1
421	594	923	1
422	525	778	1
423	637	757	1
424	999	940	1
425	444	406	1
426	616	829	1
427	863	309	1
428	42	680	1
429	421	71	1
430	388	316	1
431	54	47	1
432	812	892	1
433	912	390	1
434	961	571	1
435	209	548	1
436	839	686	1
437	529	956	1
438	426	413	1
439	131	633	1
440	136	265	1
441	304	60	1
442	223	795	1
443	282	267	1
444	404	287	1
445	233	972	1
446	489	191	1
447	611	642	1
448	523	489	1
449	354	648	1
450	245	808	1
451	654	715	1
452	56	441	1
453	543	7	1
454	94	175	1
455	631	308	1
456	560	583	1
457	495	447	1
458	706	218	1
459	927	898	1
460	172	877	1
461	494	376	1
462	608	652	1
463	263	883	1
464	529	64	1
465	656	46	1
466	92	808	1
467	551	287	1
468	139	226	1
469	547	351	1
470	182	632	1
471	46	354	1
472	793	466	1
473	530	142	1
474	728	37	1
475	983	157	1
476	864	568	1
477	68	811	1
478	474	246	1
479	846	420	1
480	485	745	1
481	234	768	1
482	909	597	1
483	692	507	1
484	665	410	1
485	967	845	1
486	321	915	1
487	678	74	1
488	41	48	1
489	396	339	1
490	975	767	1
491	68	429	1
492	772	563	1
493	547	293	1
494	51	99	1
495	898	813	1
496	712	61	1
497	321	565	1
498	69	509	1
499	227	749	1
500	490	244	1
501	877	796	1
502	990	475	1
503	883	480	1
504	82	674	1
505	320	288	1
506	874	767	1
507	614	477	1
508	61	657	1
509	29	43	1
510	750	744	1
511	916	823	1
512	285	145	1
513	291	362	1
514	414	180	1
515	779	714	1
516	589	166	1
517	723	115	1
518	351	349	1
519	286	369	1
520	985	511	1
521	485	216	1
522	707	991	1
523	874	691	1
524	181	527	1
525	847	920	1
526	512	903	1
527	729	414	1
528	103	653	1
529	263	700	1
530	464	63	1
531	561	274	1
532	786	3	1
533	316	545	1
534	937	796	1
535	668	260	1
536	647	558	1
537	264	1	1
538	659	211	1
539	157	379	1
540	169	118	1
541	279	247	1
542	777	809	1
543	512	183	1
544	559	539	1
545	689	199	1
546	159	756	1
547	274	735	1
548	903	795	1
549	789	591	1
550	807	7	1
551	448	245	1
552	406	743	1
553	805	252	1
554	823	55	1
555	121	387	1
556	572	793	1
557	559	843	1
558	421	54	1
559	342	790	1
560	716	684	1
561	349	778	1
562	785	830	1
563	783	830	1
564	919	1000	1
565	15	610	1
566	164	670	1
567	861	708	1
568	722	827	1
569	160	434	1
570	858	628	1
571	453	520	1
572	376	165	1
573	320	557	1
574	231	283	1
575	883	520	1
576	527	268	1
577	767	808	1
578	163	711	1
579	837	151	1
580	158	363	1
581	354	812	1
582	880	586	1
583	100	546	1
584	928	904	1
585	818	767	1
586	745	682	1
587	971	593	1
588	468	676	1
589	288	411	1
590	684	487	1
591	640	794	1
592	959	721	1
593	417	230	1
594	916	419	1
595	198	870	1
596	424	267	1
597	331	599	1
598	69	836	1
599	451	154	1
600	355	404	1
601	572	444	1
602	245	689	1
603	795	472	1
604	330	473	1
605	151	849	1
606	801	711	1
607	414	384	1
608	806	527	1
609	828	158	1
610	337	36	1
611	832	683	1
612	565	517	1
613	109	515	1
614	667	664	1
615	378	414	1
616	605	390	1
617	514	673	1
618	590	968	1
619	5	211	1
620	237	433	1
621	362	772	1
622	186	410	1
623	632	258	1
624	611	715	1
625	914	767	1
626	935	364	1
627	407	47	1
628	936	912	1
629	356	773	1
630	791	266	1
631	273	445	1
632	305	23	1
633	722	788	1
634	976	804	1
635	442	889	1
636	577	560	1
637	454	257	1
638	550	27	1
639	931	854	1
640	464	312	1
641	631	623	1
642	764	10	1
643	215	815	1
644	181	475	1
645	0	227	1
646	749	425	1
647	825	196	1
648	89	270	1
649	349	301	1
650	419	644	1
651	68	819	1
652	666	457	1
653	904	125	1
654	868	268	1
655	891	565	1
656	994	443	1
657	990	796	1
658	358	561	1
659	722	365	1
660	936	709	1
661	259	854	1
662	262	945	1
663	328	295	1
664	964	275	1
665	122	51	1
666	736	198	1
667	63	691	1
668	327	592	1
669	849	262	1
670	766	190	1
671	497	852	1
672	370	967	1
673	816	720	1
674	659	67	1
675	689	188	1
676	119	592	1
677	171	575	1
678	62	730	1
679	987	7	1
680	659	962	1
681	111	783	1
682	212	505	1
683	571	515	1
684	30	705	1
685	837	195	1
686	758	138	1
687	569	815	1
688	653	842	1
689	718	462	1
690	270	11	1
691	917	184	1
692	588	346	1
693	94	667	1
694	359	762	1
695	530	754	1
696	851	249	1
697	32	512	1
698	387	780	1
699	476	811	1
700	214	298	1
701	373	633	1
702	956	284	1
703	887	221	1
704	387	285	1
705	256	561	1
706	151	845	1
707	903	7	1
708	334	370	1
709	680	941	1
710	788	274	1
711	842	312	1
712	949	195	1
713	457	559	1
714	394	344	1
715	65	712	1
716	873	15	1
717	317	130	1
718	770	670	1
719	674	200	1
720	48	832	1
721	913	784	1
722	822	385	1
723	768	6	1
724	893	75	1
725	870	909	1
726	520	535	1
727	53	272	1
728	126	948	1
729	962	911	1
730	397	247	1
731	685	260	1
732	791	661	1
733	313	651	1
734	19	656	1
735	846	957	1
736	119	544	1
737	898	59	1
738	241	696	1
739	44	522	1
740	951	153	1
741	493	170	1
742	726	962	1
743	571	112	1
744	852	816	1
745	646	830	1
746	130	895	1
747	617	441	1
748	507	616	1
749	863	292	1
750	920	937	1
751	433	225	1
752	845	582	1
753	45	629	1
754	936	745	1
755	503	165	1
756	8	251	1
757	770	299	1
758	453	598	1
759	447	901	1
760	608	761	1
761	53	602	1
762	750	497	1
763	914	56	1
764	828	229	1
765	783	272	1
766	743	897	1
767	909	30	1
768	931	50	1
769	420	888	1
770	427	603	1
771	669	318	1
772	300	307	1
773	340	536	1
774	651	379	1
775	435	88	1
776	558	514	1
777	970	215	1
778	465	428	1
779	483	978	1
780	469	32	1
781	568	513	1
782	267	770	1
783	319	339	1
784	844	74	1
785	38	442	1
786	20	200	1
787	476	524	1
788	12	986	1
789	901	138	1
790	541	392	1
791	473	341	1
792	780	631	1
793	774	697	1
794	660	623	1
795	66	798	1
796	595	976	1
797	340	429	1
798	590	141	1
799	144	798	1
800	811	931	1
801	297	876	1
802	1	46	1
803	447	582	1
804	191	933	1
805	679	501	1
806	502	160	1
807	868	277	1
808	892	85	1
809	35	679	1
810	69	391	1
811	281	522	1
812	205	872	1
813	635	208	1
814	470	554	1
815	524	498	1
816	638	128	1
817	849	914	1
818	227	703	1
819	555	966	1
820	798	424	1
821	558	61	1
822	41	750	1
823	305	112	1
824	989	5	1
825	327	150	1
826	533	29	1
827	994	913	1
828	720	690	1
829	305	723	1
830	332	810	1
831	430	794	1
832	904	527	1
833	177	99	1
834	845	685	1
835	624	882	1
836	480	677	1
837	91	627	1
838	623	293	1
839	637	753	1
840	283	763	1
841	707	192	1
842	182	642	1
843	474	607	1
844	355	7	1
845	785	847	1
846	770	231	1
847	846	538	1
848	194	859	1
849	567	131	1
850	853	405	1
851	697	641	1
852	914	247	1
853	177	799	1
854	519	567	1
855	260	14	1
856	433	946	1
857	758	173	1
858	898	39	1
859	846	950	1
860	705	77	1
861	137	559	1
862	783	846	1
863	296	271	1
864	851	946	1
865	837	666	1
866	432	65	1
867	558	355	1
868	808	869	1
869	440	999	1
870	145	383	1
871	631	820	1
872	41	408	1
873	250	301	1
874	997	899	1
875	890	393	1
876	323	757	1
877	507	949	1
878	850	948	1
879	116	904	1
880	850	198	1
881	907	543	1
882	595	914	1
883	67	135	1
884	677	473	1
885	696	73	1
886	580	130	1
887	166	687	1
888	293	105	1
889	518	478	1
890	231	744	1
891	715	675	1
892	33	416	1
893	24	194	1
894	789	672	1
895	837	71	1
896	496	319	1
897	305	535	1
898	36	519	1
899	211	957	1
900	246	998	1
901	853	999	1
902	940	521	1
903	743	509	1
904	999	325	1
905	985	746	1
906	286	903	1
907	51	656	1
908	719	567	1
909	557	766	1
910	922	484	1
911	278	498	1
912	922	144	1
913	667	915	1
914	397	399	1
915	670	73	1
916	76	513	1
917	471	305	1
918	578	299	1
919	490	741	1
920	675	949	1
921	820	686	1
922	671	996	1
923	423	85	1
924	462	562	1
925	824	787	1
926	138	149	1
927	438	345	1
928	118	865	1
929	249	66	1
930	91	251	1
931	729	253	1
932	639	514	1
933	976	99	1
934	577	305	1
935	521	321	1
936	118	921	1
937	334	431	1
938	648	523	1
939	98	996	1
940	178	900	1
941	179	337	1
942	281	765	1
943	518	373	1
944	583	316	1
945	537	461	1
946	567	8	1
947	767	783	1
948	1000	573	1
949	556	522	1
950	525	471	1
951	796	959	1
952	121	590	1
953	413	910	1
954	503	142	1
955	284	372	1
956	432	523	1
957	743	282	1
958	998	673	1
959	263	705	1
960	349	795	1
961	33	766	1
962	665	838	1
963	544	530	1
964	790	628	1
965	650	574	1
966	152	231	1
967	338	517	1
968	632	996	1
969	982	46	1
970	32	975	1
971	868	952	1
972	204	990	1
973	308	263	1
974	138	842	1
975	205	505	1
976	907	78	1
977	665	506	1
978	906	663	1
979	995	303	1
980	714	453	1
981	367	212	1
982	354	819	1
983	814	404	1
984	732	113	1
985	181	550	1
986	365	37	1
987	260	696	1
988	231	430	1
989	951	159	1
990	576	317	1
991	762	167	1
992	396	596	1
993	160	807	1
994	9	898	1
995	1000	926	1
996	496	324	1
997	143	604	1
998	470	249	1
999	672	478	1
1000	73	716	1
1001	935	113	1
1002	514	966	1
1003	444	156	1
1004	137	623	1
1005	532	568	1
1006	883	296	1
1007	25	990	1
1008	733	244	1
1009	118	725	1
1010	385	948	1
1011	667	884	1
1012	235	202	1
1013	310	190	1
1014	72	723	1
1015	952	552	1
1016	751	138	1
1017	610	302	1
1018	659	9	1
1019	46	758	1
1020	406	698	1
1021	569	117	1
1022	140	781	1
1023	322	595	1
1024	620	922	1
1025	510	478	1
1026	769	698	1
1027	897	313	1
1028	392	131	1
1029	499	628	1
1030	377	39	1
1031	735	294	1
1032	829	432	1
1033	417	157	1
1034	42	973	1
1035	889	971	1
1036	253	334	1
1037	86	76	1
1038	174	833	1
1039	219	1	1
1040	605	369	1
1041	953	232	1
1042	308	957	1
1043	996	608	1
1044	130	993	1
1045	353	295	1
1046	813	155	1
1047	660	925	1
1048	604	881	1
1049	389	319	1
1050	791	395	1
1051	300	393	1
1052	274	344	1
1053	775	705	1
1054	369	822	1
1055	371	287	1
1056	797	987	1
1057	60	557	1
1058	556	682	1
1059	655	193	1
1060	139	79	1
1061	537	930	1
1062	986	754	1
1063	340	195	1
1064	944	758	1
1065	660	336	1
1066	241	863	1
1067	349	13	1
1068	619	85	1
1069	829	816	1
1070	118	617	1
1071	450	322	1
1072	739	644	1
1073	908	532	1
1074	2	582	1
1075	767	457	1
1076	764	317	1
1077	117	818	1
1078	995	74	1
1079	385	482	1
1080	269	59	1
1081	663	148	1
1082	910	994	1
1083	949	589	1
1084	779	935	1
1085	720	323	1
1086	306	600	1
1087	700	331	1
1088	533	578	1
1089	462	153	1
1090	338	717	1
1091	937	85	1
1092	682	649	1
1093	185	505	1
1094	3	464	1
1095	345	952	1
1096	439	992	1
1097	467	987	1
1098	772	887	1
1099	694	387	1
1100	974	686	1
1101	46	281	1
1102	218	697	1
1103	958	122	1
1104	535	105	1
1105	407	798	1
1106	902	331	1
1107	7	854	1
1108	121	932	1
1109	566	84	1
1110	742	278	1
1111	424	821	1
1112	763	540	1
1113	303	317	1
1114	82	839	1
1115	774	771	1
1116	138	857	1
1117	737	89	1
1118	884	503	1
1119	937	515	1
1120	201	688	1
1121	329	803	1
1122	973	921	1
1123	786	590	1
1124	299	572	1
1125	867	168	1
1126	100	243	1
1127	658	510	1
1128	335	973	1
1129	459	451	1
1130	249	650	1
1131	255	874	1
1132	514	205	1
1133	2	967	1
1134	472	319	1
1135	838	361	1
1136	615	904	1
1137	116	413	1
1138	39	440	1
1139	483	957	1
1140	415	239	1
1141	521	571	1
1142	590	252	1
1143	734	454	1
1144	455	672	1
1145	774	39	1
1146	386	632	1
1147	87	226	1
1148	791	4	1
1149	267	34	1
1150	770	884	1
1151	218	666	1
1152	580	737	1
1153	582	821	1
1154	182	558	1
1155	534	367	1
1156	773	839	1
1157	62	537	1
1158	296	54	1
1159	786	88	1
1160	769	454	1
1161	626	635	1
1162	302	101	1
1163	839	705	1
1164	222	476	1
1165	737	454	1
1166	420	606	1
1167	591	974	1
1168	8	920	1
1169	475	583	1
1170	838	951	1
1171	869	968	1
1172	707	315	1
1173	543	713	1
1174	825	303	1
1175	69	505	1
1176	461	257	1
1177	626	545	1
1178	300	315	1
1179	991	628	1
1180	305	488	1
1181	155	317	1
1182	990	392	1
1183	9	269	1
1184	805	312	1
1185	150	749	1
1186	799	488	1
1187	280	654	1
1188	841	399	1
1189	983	424	1
1190	115	799	1
1191	252	362	1
1192	272	507	1
1193	486	899	1
1194	172	545	1
1195	975	805	1
1196	110	727	1
1197	473	599	1
1198	575	406	1
1199	228	540	1
1200	297	433	1
1201	405	588	1
1202	781	497	1
1203	480	205	1
1204	593	235	1
1205	508	535	1
1206	83	707	1
1207	204	970	1
1208	703	250	1
1209	882	846	1
1210	334	275	1
1211	179	211	1
1212	84	346	1
1213	529	152	1
1214	443	49	1
1215	394	407	1
1216	212	370	1
1217	130	912	1
1218	566	624	1
1219	450	653	1
1220	457	653	1
1221	434	413	1
1222	993	298	1
1223	998	257	1
1224	793	19	1
1225	514	765	1
1226	348	544	1
1227	205	554	1
1228	763	23	1
1229	930	930	1
1230	365	542	1
1231	858	649	1
1232	722	22	1
1233	457	289	1
1234	133	324	1
1235	261	411	1
1236	659	421	1
1237	484	955	1
1238	889	241	1
1239	317	911	1
1240	992	460	1
1241	48	391	1
1242	505	424	1
1243	174	236	1
1244	5	711	1
1245	406	661	1
1246	890	106	1
1247	393	142	1
1248	582	866	1
1249	775	835	1
1250	437	992	1
1251	549	529	1
1252	813	548	1
1253	179	143	1
1254	233	716	1
1255	437	862	1
1256	896	52	1
1257	275	987	1
1258	189	770	1
1259	8	604	1
1260	535	895	1
1261	296	766	1
1262	602	139	1
1263	880	218	1
1264	382	538	1
1265	655	863	1
1266	440	440	1
1267	574	804	1
1268	198	903	1
1269	12	875	1
1270	778	100	1
1271	823	677	1
1272	354	663	1
1273	897	639	1
1274	906	57	1
1275	319	98	1
1276	207	722	1
1277	60	171	1
1278	730	664	1
1279	946	802	1
1280	146	424	1
1281	575	848	1
1282	804	556	1
1283	72	862	1
1284	525	636	1
1285	861	687	1
1286	884	888	1
1287	925	80	1
1288	929	126	1
1289	398	878	1
1290	832	258	1
1291	174	851	1
1292	29	63	1
1293	546	889	1
1294	611	715	1
1295	863	541	1
1296	346	569	1
1297	389	344	1
1298	743	383	1
1299	19	986	1
1300	23	499	1
1301	877	423	1
1302	220	71	1
1303	300	700	1
1304	848	77	1
1305	486	675	1
1306	680	516	1
1307	974	734	1
1308	909	117	1
1309	487	646	1
1310	818	559	1
1311	600	741	1
1312	683	648	1
1313	575	328	1
1314	226	390	1
1315	49	642	1
1316	984	788	1
1317	677	627	1
1318	808	780	1
1319	201	7	1
1320	423	225	1
1321	2	333	1
1322	801	396	1
1323	421	669	1
1324	220	107	1
1325	63	676	1
1326	170	431	1
1327	569	922	1
1328	58	838	1
1329	630	782	1
1330	995	580	1
1331	42	845	1
1332	75	758	1
1333	839	996	1
1334	600	149	1
1335	282	560	1
1336	202	669	1
1337	246	440	1
1338	428	997	1
1339	269	745	1
1340	95	472	1
1341	164	211	1
1342	601	953	1
1343	278	359	1
1344	980	794	1
1345	344	993	1
1346	138	296	1
1347	139	694	1
1348	695	766	1
1349	740	947	1
1350	286	643	1
1351	350	647	1
1352	69	854	1
1353	531	478	1
1354	134	27	1
1355	844	358	1
1356	188	412	1
1357	969	291	1
1358	635	60	1
1359	647	884	1
1360	324	805	1
1361	80	467	1
1362	520	547	1
1363	859	868	1
1364	436	871	1
1365	940	776	1
1366	77	683	1
1367	712	10	1
1368	632	486	1
1369	725	751	1
1370	741	191	1
1371	446	229	1
1372	269	506	1
1373	811	724	1
1374	712	928	1
1375	484	40	1
1376	338	494	1
1377	120	524	1
1378	467	272	1
1379	910	658	1
1380	195	360	1
1381	403	754	1
1382	55	654	1
1383	187	174	1
1384	52	210	1
1385	326	539	1
1386	858	842	1
1387	153	294	1
1388	364	717	1
1389	297	949	1
1390	429	548	1
1391	134	101	1
1392	612	977	1
1393	305	755	1
1394	400	919	1
1395	66	329	1
1396	969	471	1
1397	167	122	1
1398	416	129	1
1399	913	157	1
1400	44	528	1
1401	930	35	1
1402	186	894	1
1403	45	106	1
1404	555	795	1
1405	212	458	1
1406	486	782	1
1407	613	802	1
1408	907	29	1
1409	459	63	1
1410	532	473	1
1411	717	24	1
1412	539	958	1
1413	733	487	1
1414	124	23	1
1415	395	373	1
1416	535	435	1
1417	913	452	1
1418	301	839	1
1419	268	523	1
1420	69	749	1
1421	240	189	1
1422	210	342	1
1423	358	548	1
1424	527	132	1
1425	922	800	1
1426	296	630	1
1427	518	604	1
1428	929	613	1
1429	968	0	1
1430	450	108	1
1431	655	784	1
1432	894	1000	1
1433	969	285	1
1434	493	878	1
1435	405	630	1
1436	850	761	1
1437	256	642	1
1438	986	608	1
1439	186	56	1
1440	41	233	1
1441	865	233	1
1442	59	449	1
1443	596	781	1
1444	442	672	1
1445	915	774	1
1446	944	500	1
1447	983	517	1
1448	380	40	1
1449	904	215	1
1450	907	273	1
1451	858	1	1
1452	592	420	1
1453	11	613	1
1454	70	895	1
1455	521	740	1
1456	236	76	1
1457	985	809	1
1458	172	46	1
1459	5	962	1
1460	242	437	1
1461	168	522	1
1462	898	477	1
1463	239	30	1
1464	530	402	1
1465	335	633	1
1466	158	857	1
1467	299	736	1
1468	465	665	1
1469	373	957	1
1470	826	796	1
1471	909	619	1
1472	531	238	1
1473	645	871	1
1474	588	847	1
1475	577	951	1
1476	881	387	1
1477	816	109	1
1478	147	855	1
1479	392	176	1
1480	823	917	1
1481	889	79	1
1482	979	992	1
1483	783	407	1
1484	878	514	1
1485	364	210	1
1486	312	807	1
1487	725	386	1
1488	107	600	1
1489	857	241	1
1490	710	91	1
1491	233	132	1
1492	987	317	1
1493	534	808	1
1494	999	932	1
1495	135	926	1
1496	317	862	1
1497	159	348	1
1498	368	300	1
1499	273	348	1
1500	534	18	1
1501	788	621	1
1502	871	379	1
1503	471	804	1
1504	123	395	1
1505	347	297	1
1506	466	313	1
1507	999	381	1
1508	402	122	1
1509	510	439	1
1510	235	610	1
1511	490	48	1
1512	933	136	1
1513	358	865	1
1514	333	186	1
1515	636	170	1
1516	859	262	1
1517	799	809	1
1518	932	235	1
1519	596	322	1
1520	982	790	1
1521	292	479	1
1522	42	276	1
1523	530	894	1
1524	84	344	1
1525	27	543	1
1526	214	683	1
1527	783	557	1
1528	262	964	1
1529	142	366	1
1530	118	707	1
1531	788	578	1
1532	194	468	1
1533	308	16	1
1534	793	413	1
1535	659	854	1
1536	24	5	1
1537	443	939	1
1538	258	533	1
1539	570	983	1
1540	519	79	1
1541	87	739	1
1542	673	16	1
1543	711	839	1
1544	554	708	1
1545	19	602	1
1546	780	531	1
1547	963	603	1
1548	393	927	1
1549	14	549	1
1550	262	226	1
1551	333	482	1
1552	142	0	1
1553	938	781	1
1554	10	310	1
1555	760	417	1
1556	222	765	1
1557	53	437	1
1558	606	466	1
1559	956	800	1
1560	434	321	1
1561	400	5	1
1562	627	108	1
1563	571	610	1
1564	775	610	1
1565	342	245	1
1566	743	537	1
1567	291	492	1
1568	777	326	1
1569	644	148	1
1570	863	704	1
1571	542	672	1
1572	533	484	1
1573	126	996	1
1574	577	618	1
1575	385	872	1
1576	718	270	1
1577	921	820	1
1578	181	871	1
1579	155	572	1
1580	883	887	1
1581	836	844	1
1582	944	876	1
1583	598	327	1
1584	122	228	1
1585	684	982	1
1586	81	599	1
1587	744	85	1
1588	610	329	1
1589	384	399	1
1590	923	871	1
1591	544	128	1
1592	764	166	1
1593	80	985	1
1594	731	927	1
1595	586	610	1
1596	297	225	1
1597	902	742	1
1598	22	285	1
1599	794	203	1
1600	353	454	1
1601	474	188	1
1602	378	81	1
1603	213	821	1
1604	171	553	1
1605	709	662	1
1606	402	494	1
1607	246	783	1
1608	715	595	1
1609	59	231	1
1610	299	342	1
1611	446	568	1
1612	769	923	1
1613	869	603	1
1614	543	287	1
1615	459	961	1
1616	412	340	1
1617	709	829	1
1618	155	466	1
1619	353	728	1
1620	537	153	1
1621	906	906	1
1622	946	209	1
1623	683	291	1
1624	579	846	1
1625	677	609	1
1626	532	106	1
1627	652	973	1
1628	889	647	1
1629	434	986	1
1630	481	408	1
1631	357	460	1
1632	319	14	1
1633	179	397	1
1634	2	752	1
1635	826	198	1
1636	259	936	1
1637	532	829	1
1638	422	47	1
1639	757	257	1
1640	132	715	1
1641	846	886	1
1642	436	873	1
1643	269	94	1
1644	300	719	1
1645	447	309	1
1646	372	31	1
1647	559	288	1
1648	660	134	1
1649	399	787	1
1650	954	82	1
1651	785	286	1
1652	123	215	1
1653	869	355	1
1654	825	227	1
1655	356	239	1
1656	699	668	1
1657	362	832	1
1658	685	546	1
1659	477	461	1
1660	390	537	1
1661	181	910	1
1662	838	269	1
1663	551	939	1
1664	120	750	1
1665	460	37	1
